date,region,latitude,longitude,elevation,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,pressure_hpa
2023-04-06,Machakos,-1.5219,37.2634,1549,20.9,4.71,65.1,10.5,1026.8
2023-04-07,Machakos,-1.5219,37.2634,1549,21.8,7.03,73.9,5.3,1006.7
2023-04-08,Machakos,-1.5219,37.2634,1549,22.1,4.99,74.8,7.2,1012.6
2023-04-09,Machakos,-1.5219,37.2634,1549,22.4,7.82,67.9,8.5,1015.4
2023-04-10,Machakos,-1.5219,37.2634,1549,22.8,4.79,71.1,4.8,1003.7
2023-04-11,Machakos,-1.5219,37.2634,1549,21.4,8.76,65.1,8.4,1013.7
2023-04-12,Machakos,-1.5219,37.2634,1549,23.3,4.7,67.5,9.5,1011.3
2023-04-13,Machakos,-1.5219,37.2634,1549,22.2,5.41,66.2,8.3,1021.9
2023-04-14,Machakos,-1.5219,37.2634,1549,22.1,5.36,71.3,5.6,1009.6
2023-04-15,Machakos,-1.5219,37.2634,1549,18.8,10.07,65.4,6.5,1019.5
2023-04-16,Machakos,-1.5219,37.2634,1549,26.4,5.73,71.7,8.1,1008.4
2023-04-17,Machakos,-1.5219,37.2634,1549,24.0,4.47,72.3,8.8,1009.0
2023-04-18,Machakos,-1.5219,37.2634,1549,25.0,4.33,62.9,7.9,1017.8
2023-04-19,Machakos,-1.5219,37.2634,1549,21.4,4.56,67.0,5.7,1033.1
2023-04-20,Machakos,-1.5219,37.2634,1549,17.6,7.15,58.2,7.5,1020.3
2023-04-21,Machakos,-1.5219,37.2634,1549,21.8,8.75,65.0,9.4,1012.5
2023-04-22,Machakos,-1.5219,37.2634,1549,21.5,4.11,61.4,10.1,1003.2
2023-04-23,Machakos,-1.5219,37.2634,1549,21.5,4.03,76.9,7.0,1007.7
2023-04-24,Machakos,-1.5219,37.2634,1549,20.5,8.02,68.8,12.0,1002.9
2023-04-25,Machakos,-1.5219,37.2634,1549,17.2,6.28,65.2,7.6,997.5
2023-04-26,Machakos,-1.5219,37.2634,1549,21.8,4.19,70.1,8.6,1014.0
2023-04-27,Machakos,-1.5219,37.2634,1549,25.2,5.27,66.6,7.5,997.1
2023-04-28,Machakos,-1.5219,37.2634,1549,19.5,4.87,66.0,9.7,1009.9
2023-04-29,Machakos,-1.5219,37.2634,1549,23.7,4.03,66.7,6.7,1016.3
2023-04-30,Machakos,-1.5219,37.2634,1549,25.6,5.34,69.5,5.1,1031.6
2023-05-01,Machakos,-1.5219,37.2634,1549,25.4,4.1,66.0,9.4,1023.3
2023-05-02,Machakos,-1.5219,37.2634,1549,23.1,4.35,72.0,7.4,1007.1
2023-05-03,Machakos,-1.5219,37.2634,1549,24.4,4.52,63.3,10.4,1006.3
2023-05-04,Machakos,-1.5219,37.2634,1549,25.7,4.63,65.0,7.2,1014.1
2023-05-05,Machakos,-1.5219,37.2634,1549,19.3,5.86,71.3,5.6,1026.0
2023-05-06,Machakos,-1.5219,37.2634,1549,27.3,5.92,63.9,5.5,1017.1
2023-05-07,Machakos,-1.5219,37.2634,1549,22.4,7.22,73.5,8.4,991.4
2023-05-08,Machakos,-1.5219,37.2634,1549,22.0,4.1,63.1,7.3,1033.1
2023-05-09,Machakos,-1.5219,37.2634,1549,19.3,4.04,60.9,6.5,1010.7
2023-05-10,Machakos,-1.5219,37.2634,1549,24.3,4.27,64.7,5.2,1021.9
2023-05-11,Machakos,-1.5219,37.2634,1549,17.2,5.32,65.0,4.9,1000.3
2023-05-12,Machakos,-1.5219,37.2634,1549,24.1,4.74,67.0,6.3,1005.3
2023-05-13,Machakos,-1.5219,37.2634,1549,21.6,6.55,77.6,10.5,1041.8
2023-05-14,Machakos,-1.5219,37.2634,1549,23.7,12.56,73.7,9.1,1019.1
2023-05-15,Machakos,-1.5219,37.2634,1549,23.9,5.19,64.1,8.2,1011.2
2023-05-16,Machakos,-1.5219,37.2634,1549,19.9,5.63,57.6,6.3,1022.0
2023-05-17,Machakos,-1.5219,37.2634,1549,22.1,4.38,65.8,3.8,1009.5
2023-05-18,Machakos,-1.5219,37.2634,1549,22.2,4.65,63.8,9.7,1010.7
2023-05-19,Machakos,-1.5219,37.2634,1549,23.6,12.56,54.9,8.5,1009.6
2023-05-20,Machakos,-1.5219,37.2634,1549,21.8,4.68,61.6,8.6,1013.4
2023-05-21,Machakos,-1.5219,37.2634,1549,23.0,5.02,63.0,7.9,1013.9
2023-05-22,Machakos,-1.5219,37.2634,1549,19.6,5.49,70.1,5.0,1014.1
2023-05-23,Machakos,-1.5219,37.2634,1549,24.2,7.02,50.3,8.7,1003.1
2023-05-24,Machakos,-1.5219,37.2634,1549,23.8,10.07,64.2,7.4,1020.8
2023-05-25,Machakos,-1.5219,37.2634,1549,24.7,5.46,67.3,6.3,1028.3
2023-05-26,Machakos,-1.5219,37.2634,1549,23.9,5.35,65.5,11.2,1015.2
2023-05-27,Machakos,-1.5219,37.2634,1549,24.1,8.6,51.8,9.0,1001.8
2023-05-28,Machakos,-1.5219,37.2634,1549,26.7,5.05,68.1,8.6,1015.5
2023-05-29,Machakos,-1.5219,37.2634,1549,22.8,8.18,54.8,11.4,1015.6
2023-05-30,Machakos,-1.5219,37.2634,1549,21.0,5.82,63.5,4.0,1001.9
2023-05-31,Machakos,-1.5219,37.2634,1549,22.3,6.77,67.3,7.6,1018.6
2023-06-01,Machakos,-1.5219,37.2634,1549,22.8,1.98,56.1,6.9,998.9
2023-06-02,Machakos,-1.5219,37.2634,1549,26.2,0.34,53.3,5.2,1025.7
2023-06-03,Machakos,-1.5219,37.2634,1549,23.0,1.17,67.3,7.7,1024.1
2023-06-04,Machakos,-1.5219,37.2634,1549,23.6,1.34,51.5,8.6,1017.1
2023-06-05,Machakos,-1.5219,37.2634,1549,25.1,0.53,59.4,6.1,1024.8
2023-06-06,Machakos,-1.5219,37.2634,1549,21.8,0.35,59.3,5.5,1007.8
2023-06-07,Machakos,-1.5219,37.2634,1549,26.8,0.96,68.6,7.6,1012.6
2023-06-08,Machakos,-1.5219,37.2634,1549,21.6,0.88,47.8,4.2,1017.7
2023-06-09,Machakos,-1.5219,37.2634,1549,21.0,0.1,57.7,8.4,1024.9
2023-06-10,Machakos,-1.5219,37.2634,1549,23.2,0.56,60.4,7.8,1023.6
2023-06-11,Machakos,-1.5219,37.2634,1549,20.8,0.04,58.1,6.8,1002.1
2023-06-12,Machakos,-1.5219,37.2634,1549,28.0,0.29,63.0,7.1,1020.4
2023-06-13,Machakos,-1.5219,37.2634,1549,19.8,0.09,57.3,5.1,998.4
2023-06-14,Machakos,-1.5219,37.2634,1549,19.8,1.01,59.3,9.3,1021.4
2023-06-15,Machakos,-1.5219,37.2634,1549,23.4,0.03,51.9,4.4,994.8
2023-06-16,Machakos,-1.5219,37.2634,1549,22.7,0.25,50.8,5.0,1006.0
2023-06-17,Machakos,-1.5219,37.2634,1549,19.5,0.38,57.0,7.6,1028.6
2023-06-18,Machakos,-1.5219,37.2634,1549,23.9,0.4,59.9,2.2,1014.4
2023-06-19,Machakos,-1.5219,37.2634,1549,21.7,0.89,55.9,6.2,1019.5
2023-06-20,Machakos,-1.5219,37.2634,1549,23.4,0.2,46.4,4.6,1017.6
2023-06-21,Machakos,-1.5219,37.2634,1549,20.9,0.54,49.3,8.0,1035.1
2023-06-22,Machakos,-1.5219,37.2634,1549,22.0,1.58,47.5,5.4,1020.2
2023-06-23,Machakos,-1.5219,37.2634,1549,23.3,0.21,50.7,7.6,999.2
2023-06-24,Machakos,-1.5219,37.2634,1549,21.8,0.3,48.5,5.1,1013.0
2023-06-25,Machakos,-1.5219,37.2634,1549,20.1,0.17,61.0,6.6,1006.2
2023-06-26,Machakos,-1.5219,37.2634,1549,24.1,0.01,46.0,8.7,1003.3
2023-06-27,Machakos,-1.5219,37.2634,1549,23.8,2.1,52.9,7.0,1026.7
2023-06-28,Machakos,-1.5219,37.2634,1549,21.8,0.12,46.7,3.2,1009.6
2023-06-29,Machakos,-1.5219,37.2634,1549,22.2,0.07,58.3,1.0,1015.5
2023-06-30,Machakos,-1.5219,37.2634,1549,18.6,0.85,50.6,8.9,1022.1
2023-07-01,Machakos,-1.5219,37.2634,1549,22.2,0.14,48.7,8.3,1012.5
2023-07-02,Machakos,-1.5219,37.2634,1549,24.0,0.46,51.2,2.3,1016.6
2023-07-03,Machakos,-1.5219,37.2634,1549,22.1,1.34,42.5,4.7,988.9
2023-07-04,Machakos,-1.5219,37.2634,1549,25.0,0.06,46.5,6.7,1020.0
2023-07-05,Machakos,-1.5219,37.2634,1549,23.8,0.3,54.7,1.9,1012.2
2023-07-06,Machakos,-1.5219,37.2634,1549,19.8,0.49,51.8,3.3,1018.8
2023-07-07,Machakos,-1.5219,37.2634,1549,20.9,0.63,39.8,2.8,1007.7
2023-07-08,Machakos,-1.5219,37.2634,1549,20.7,0.31,44.3,4.1,1025.4
2023-07-09,Machakos,-1.5219,37.2634,1549,20.1,0.01,38.0,4.9,1000.9
2023-07-10,Machakos,-1.5219,37.2634,1549,21.4,0.19,56.2,5.0,1012.6
2023-07-11,Machakos,-1.5219,37.2634,1549,21.5,1.15,52.5,3.4,1027.8
2023-07-12,Machakos,-1.5219,37.2634,1549,15.2,0.01,43.8,4.1,1012.2
2023-07-13,Machakos,-1.5219,37.2634,1549,21.9,0.31,50.8,3.2,998.4
2023-07-14,Machakos,-1.5219,37.2634,1549,18.1,0.39,51.4,3.8,1014.0
2023-07-15,Machakos,-1.5219,37.2634,1549,17.8,0.91,46.4,2.4,1007.9
2023-07-16,Machakos,-1.5219,37.2634,1549,22.7,0.37,48.6,4.0,999.5
2023-07-17,Machakos,-1.5219,37.2634,1549,19.0,0.27,43.8,4.2,1026.6
2023-07-18,Machakos,-1.5219,37.2634,1549,21.9,0.19,52.6,4.7,1008.6
2023-07-19,Machakos,-1.5219,37.2634,1549,23.5,0.7,46.3,3.8,1001.1
2023-07-20,Machakos,-1.5219,37.2634,1549,22.8,0.19,41.7,10.1,1010.1
2023-07-21,Machakos,-1.5219,37.2634,1549,24.1,0.62,50.2,4.2,990.7
2023-07-22,Machakos,-1.5219,37.2634,1549,21.2,0.58,39.6,2.7,1017.5
2023-07-23,Machakos,-1.5219,37.2634,1549,18.0,0.31,48.1,1.7,1012.3
2023-07-24,Machakos,-1.5219,37.2634,1549,19.3,0.72,43.9,3.7,1023.7
2023-07-25,Machakos,-1.5219,37.2634,1549,23.1,0.64,48.5,1.0,1017.5
2023-07-26,Machakos,-1.5219,37.2634,1549,24.3,0.62,39.6,4.4,1002.1
2023-07-27,Machakos,-1.5219,37.2634,1549,25.2,0.92,42.1,1.9,995.8
2023-07-28,Machakos,-1.5219,37.2634,1549,23.5,0.58,43.5,3.5,1014.5
2023-07-29,Machakos,-1.5219,37.2634,1549,20.5,0.32,48.6,3.4,1001.4
2023-07-30,Machakos,-1.5219,37.2634,1549,20.6,0.15,51.9,5.7,1012.6
2023-07-31,Machakos,-1.5219,37.2634,1549,19.7,0.4,42.8,5.0,1036.6
2023-08-01,Machakos,-1.5219,37.2634,1549,23.2,0.31,45.5,2.8,997.4
2023-08-02,Machakos,-1.5219,37.2634,1549,21.1,0.9,37.4,3.7,1002.4
2023-08-03,Machakos,-1.5219,37.2634,1549,22.2,0.21,42.1,3.4,1016.3
2023-08-04,Machakos,-1.5219,37.2634,1549,15.7,0.12,33.3,1.3,1014.6
2023-08-05,Machakos,-1.5219,37.2634,1549,21.1,0.21,40.7,4.4,1024.7
2023-08-06,Machakos,-1.5219,37.2634,1549,20.4,1.63,35.1,3.3,1003.2
2023-08-07,Machakos,-1.5219,37.2634,1549,21.5,0.3,43.7,3.4,1022.8
2023-08-08,Machakos,-1.5219,37.2634,1549,20.8,0.23,42.9,1.2,1006.1
2023-08-09,Machakos,-1.5219,37.2634,1549,20.2,3.63,39.7,2.3,1010.3
2023-08-10,Machakos,-1.5219,37.2634,1549,17.1,0.51,40.0,3.4,1012.5
2023-08-11,Machakos,-1.5219,37.2634,1549,15.8,0.06,48.1,3.1,1004.4
2023-08-12,Machakos,-1.5219,37.2634,1549,18.1,0.09,34.1,0.0,1018.3
2023-08-13,Machakos,-1.5219,37.2634,1549,24.7,0.27,36.1,1.2,1026.3
2023-08-14,Machakos,-1.5219,37.2634,1549,21.0,0.05,27.4,4.9,988.4
2023-08-15,Machakos,-1.5219,37.2634,1549,20.8,0.3,43.9,4.0,1017.2
2023-08-16,Machakos,-1.5219,37.2634,1549,19.9,0.37,28.8,2.9,1029.1
2023-08-17,Machakos,-1.5219,37.2634,1549,23.1,0.27,34.8,4.3,1018.2
2023-08-18,Machakos,-1.5219,37.2634,1549,20.9,0.1,35.4,3.3,1019.6
2023-08-19,Machakos,-1.5219,37.2634,1549,19.7,0.04,32.0,2.9,1011.2
2023-08-20,Machakos,-1.5219,37.2634,1549,16.3,3.06,29.7,1.1,1000.6
2023-08-21,Machakos,-1.5219,37.2634,1549,23.4,0.64,34.1,4.4,1015.8
2023-08-22,Machakos,-1.5219,37.2634,1549,17.1,0.27,36.0,3.3,1033.3
2023-08-23,Machakos,-1.5219,37.2634,1549,16.1,0.2,37.6,1.6,1012.5
2023-08-24,Machakos,-1.5219,37.2634,1549,18.7,0.04,20.1,2.6,990.3
2023-08-25,Machakos,-1.5219,37.2634,1549,22.9,0.04,41.4,2.6,1004.6
2023-08-26,Machakos,-1.5219,37.2634,1549,20.6,0.47,36.1,6.1,1026.7
2023-08-27,Machakos,-1.5219,37.2634,1549,19.4,0.29,34.7,1.9,1016.2
2023-08-28,Machakos,-1.5219,37.2634,1549,21.9,0.0,35.6,0.0,1008.4
2023-08-29,Machakos,-1.5219,37.2634,1549,18.3,1.96,31.0,0.6,1013.3
2023-08-30,Machakos,-1.5219,37.2634,1549,20.4,0.52,32.4,0.5,1022.7
2023-08-31,Machakos,-1.5219,37.2634,1549,20.1,0.05,28.7,5.5,1017.6
2023-09-01,Machakos,-1.5219,37.2634,1549,18.9,0.53,31.5,1.1,1021.0
2023-09-02,Machakos,-1.5219,37.2634,1549,20.0,0.26,37.8,4.5,1002.4
2023-09-03,Machakos,-1.5219,37.2634,1549,20.6,0.35,39.1,2.4,1009.4
2023-09-04,Machakos,-1.5219,37.2634,1549,16.1,0.14,35.1,1.9,1015.6
2023-09-05,Machakos,-1.5219,37.2634,1549,19.9,0.23,25.7,4.9,987.7
2023-09-06,Machakos,-1.5219,37.2634,1549,18.6,0.03,32.8,1.8,1008.7
2023-09-07,Machakos,-1.5219,37.2634,1549,18.4,0.25,33.7,1.4,997.8
2023-09-08,Machakos,-1.5219,37.2634,1549,23.8,0.7,26.7,0.6,1015.4
2023-09-09,Machakos,-1.5219,37.2634,1549,16.3,0.46,33.9,0.0,1033.0
2023-09-10,Machakos,-1.5219,37.2634,1549,15.3,0.16,22.2,2.1,1027.1
2023-09-11,Machakos,-1.5219,37.2634,1549,15.8,0.39,31.3,0.0,998.3
2023-09-12,Machakos,-1.5219,37.2634,1549,15.3,0.95,29.4,2.5,999.2
2023-09-13,Machakos,-1.5219,37.2634,1549,20.8,0.71,26.2,3.5,1016.5
2023-09-14,Machakos,-1.5219,37.2634,1549,17.1,0.3,36.4,2.5,1015.2
2023-09-15,Machakos,-1.5219,37.2634,1549,17.6,0.21,26.6,0.0,1004.4
2023-09-16,Machakos,-1.5219,37.2634,1549,19.7,0.13,35.6,1.0,1007.0
2023-09-17,Machakos,-1.5219,37.2634,1549,20.5,0.28,24.8,1.0,1012.1
2023-09-18,Machakos,-1.5219,37.2634,1549,12.8,0.69,25.8,3.4,1004.3
2023-09-19,Machakos,-1.5219,37.2634,1549,19.8,0.27,37.7,0.9,1002.8
2023-09-20,Machakos,-1.5219,37.2634,1549,18.8,1.22,37.1,5.2,1016.4
2023-09-21,Machakos,-1.5219,37.2634,1549,15.3,2.27,33.8,0.0,1013.6
2023-09-22,Machakos,-1.5219,37.2634,1549,17.5,0.25,30.9,3.4,1009.8
2023-09-23,Machakos,-1.5219,37.2634,1549,18.3,0.82,31.0,3.1,1022.9
2023-09-24,Machakos,-1.5219,37.2634,1549,16.7,0.63,38.8,2.4,997.1
2023-09-25,Machakos,-1.5219,37.2634,1549,15.7,1.1,33.8,6.0,1007.3
2023-09-26,Machakos,-1.5219,37.2634,1549,18.1,0.33,35.1,2.1,1007.5
2023-09-27,Machakos,-1.5219,37.2634,1549,15.2,2.94,32.4,4.9,1017.8
2023-09-28,Machakos,-1.5219,37.2634,1549,17.5,0.03,32.6,2.1,1018.2
2023-09-29,Machakos,-1.5219,37.2634,1549,18.4,0.86,37.6,1.8,1021.0
2023-09-30,Machakos,-1.5219,37.2634,1549,18.8,4.05,28.8,4.2,1033.6
2023-10-01,Machakos,-1.5219,37.2634,1549,20.0,6.69,32.5,3.5,1019.2
2023-10-02,Machakos,-1.5219,37.2634,1549,18.2,4.23,22.8,1.0,1017.8
2023-10-03,Machakos,-1.5219,37.2634,1549,16.6,4.93,30.4,1.3,1002.9
2023-10-04,Machakos,-1.5219,37.2634,1549,20.2,5.44,31.8,3.8,1013.9
2023-10-05,Machakos,-1.5219,37.2634,1549,19.1,4.59,26.4,3.7,1016.5
2023-10-06,Machakos,-1.5219,37.2634,1549,14.2,4.77,33.6,3.6,1037.7
2023-10-07,Machakos,-1.5219,37.2634,1549,17.7,5.43,34.5,0.0,1011.5
2023-10-08,Machakos,-1.5219,37.2634,1549,18.2,5.23,26.2,3.6,1013.8
2023-10-09,Machakos,-1.5219,37.2634,1549,16.3,7.01,36.6,1.5,1020.7
2023-10-10,Machakos,-1.5219,37.2634,1549,19.2,6.46,36.0,2.6,1021.3
2023-10-11,Machakos,-1.5219,37.2634,1549,18.5,4.83,25.1,1.8,1015.5
2023-10-12,Machakos,-1.5219,37.2634,1549,17.1,5.08,26.9,0.9,1024.1
2023-10-13,Machakos,-1.5219,37.2634,1549,14.7,5.12,24.4,2.6,1013.8
2023-10-14,Machakos,-1.5219,37.2634,1549,12.6,4.04,33.5,0.5,1006.5
2023-10-15,Machakos,-1.5219,37.2634,1549,17.9,5.0,24.6,2.9,1013.7
2023-10-16,Machakos,-1.5219,37.2634,1549,14.8,6.18,32.0,3.3,1021.2
2023-10-17,Machakos,-1.5219,37.2634,1549,19.0,5.43,28.3,0.0,991.5
2023-10-18,Machakos,-1.5219,37.2634,1549,16.1,6.66,29.1,2.1,1029.7
2023-10-19,Machakos,-1.5219,37.2634,1549,15.6,4.01,35.0,2.3,1008.1
2023-10-20,Machakos,-1.5219,37.2634,1549,18.5,6.33,33.0,1.8,1008.7
2023-10-21,Machakos,-1.5219,37.2634,1549,19.2,10.58,22.0,0.7,1021.2
2023-10-22,Machakos,-1.5219,37.2634,1549,14.9,7.62,32.5,3.9,1015.8
2023-10-23,Machakos,-1.5219,37.2634,1549,17.3,5.66,39.5,0.9,1013.4
2023-10-24,Machakos,-1.5219,37.2634,1549,18.9,16.02,28.8,0.0,1025.9
2023-10-25,Machakos,-1.5219,37.2634,1549,20.0,7.19,28.3,1.9,1010.3
2023-10-26,Machakos,-1.5219,37.2634,1549,17.0,5.52,26.3,3.5,1016.7
2023-10-27,Machakos,-1.5219,37.2634,1549,17.2,5.31,26.4,2.4,1022.6
2023-10-28,Machakos,-1.5219,37.2634,1549,17.4,5.78,33.3,0.0,1011.8
2023-10-29,Machakos,-1.5219,37.2634,1549,15.6,4.17,28.2,2.1,1013.6
2023-10-30,Machakos,-1.5219,37.2634,1549,15.5,4.39,34.2,2.1,1015.9
2023-10-31,Machakos,-1.5219,37.2634,1549,17.8,4.08,33.6,6.8,991.9
2023-11-01,Machakos,-1.5219,37.2634,1549,16.7,5.13,30.6,4.8,1000.1
2023-11-02,Machakos,-1.5219,37.2634,1549,17.3,9.66,27.0,1.6,1031.2
2023-11-03,Machakos,-1.5219,37.2634,1549,21.9,4.03,27.9,2.6,1011.3
2023-11-04,Machakos,-1.5219,37.2634,1549,14.7,5.81,26.9,2.8,1029.9
2023-11-05,Machakos,-1.5219,37.2634,1549,14.4,6.52,36.1,5.5,994.5
2023-11-06,Machakos,-1.5219,37.2634,1549,18.2,4.21,34.3,2.3,1011.2
2023-11-07,Machakos,-1.5219,37.2634,1549,16.7,7.13,39.1,2.7,993.7
2023-11-08,Machakos,-1.5219,37.2634,1549,13.1,5.77,36.0,3.6,1010.8
2023-11-09,Machakos,-1.5219,37.2634,1549,19.5,4.26,42.7,0.6,1024.0
2023-11-10,Machakos,-1.5219,37.2634,1549,14.7,4.52,33.5,5.6,1028.3
2023-11-11,Machakos,-1.5219,37.2634,1549,21.2,8.04,31.4,4.0,996.0
2023-11-12,Machakos,-1.5219,37.2634,1549,18.1,6.39,44.8,5.6,1010.5
2023-11-13,Machakos,-1.5219,37.2634,1549,17.2,4.09,32.0,0.1,1017.4
2023-11-14,Machakos,-1.5219,37.2634,1549,17.1,4.0,34.4,4.5,1014.0
2023-11-15,Machakos,-1.5219,37.2634,1549,17.8,4.22,42.4,1.6,1024.1
2023-11-16,Machakos,-1.5219,37.2634,1549,17.4,4.87,33.6,3.2,1025.1
2023-11-17,Machakos,-1.5219,37.2634,1549,17.1,4.78,41.1,2.8,1018.5
2023-11-18,Machakos,-1.5219,37.2634,1549,17.3,5.65,37.6,0.0,1013.1
2023-11-19,Machakos,-1.5219,37.2634,1549,20.8,4.55,44.9,1.9,1023.7
2023-11-20,Machakos,-1.5219,37.2634,1549,17.5,6.39,38.9,6.7,1020.4
2023-11-21,Machakos,-1.5219,37.2634,1549,18.0,4.58,36.7,4.2,1009.2
2023-11-22,Machakos,-1.5219,37.2634,1549,15.8,4.44,37.6,0.0,1020.0
2023-11-23,Machakos,-1.5219,37.2634,1549,19.8,5.37,37.6,0.6,1011.6
2023-11-24,Machakos,-1.5219,37.2634,1549,16.4,4.47,32.5,5.8,993.0
2023-11-25,Machakos,-1.5219,37.2634,1549,16.6,7.89,37.4,5.9,1020.3
2023-11-26,Machakos,-1.5219,37.2634,1549,20.8,5.14,38.1,2.9,1002.5
2023-11-27,Machakos,-1.5219,37.2634,1549,14.2,6.43,42.4,2.6,1008.0
2023-11-28,Machakos,-1.5219,37.2634,1549,15.1,5.98,43.1,1.5,1019.8
2023-11-29,Machakos,-1.5219,37.2634,1549,18.3,5.79,39.6,3.2,1026.3
2023-11-30,Machakos,-1.5219,37.2634,1549,16.5,6.51,36.8,4.6,1028.2
2023-12-01,Machakos,-1.5219,37.2634,1549,16.0,5.29,47.8,0.1,1007.2
2023-12-02,Machakos,-1.5219,37.2634,1549,19.6,7.99,46.5,5.7,999.1
2023-12-03,Machakos,-1.5219,37.2634,1549,18.4,4.78,39.4,4.7,1017.7
2023-12-04,Machakos,-1.5219,37.2634,1549,14.6,4.15,38.1,4.2,1019.8
2023-12-05,Machakos,-1.5219,37.2634,1549,17.9,4.35,47.1,1.6,1000.4
2023-12-06,Machakos,-1.5219,37.2634,1549,15.8,6.22,41.2,3.4,995.5
2023-12-07,Machakos,-1.5219,37.2634,1549,17.4,5.59,40.2,5.0,1010.0
2023-12-08,Machakos,-1.5219,37.2634,1549,15.1,8.79,36.0,3.3,1027.3
2023-12-09,Machakos,-1.5219,37.2634,1549,16.9,7.72,37.6,2.8,1014.1
2023-12-10,Machakos,-1.5219,37.2634,1549,20.4,8.26,39.2,3.3,1017.1
2023-12-11,Machakos,-1.5219,37.2634,1549,16.7,7.34,54.6,6.3,1017.1
2023-12-12,Machakos,-1.5219,37.2634,1549,14.6,8.99,42.6,4.0,1019.1
2023-12-13,Machakos,-1.5219,37.2634,1549,18.9,4.05,45.4,3.5,1009.8
2023-12-14,Machakos,-1.5219,37.2634,1549,16.3,5.24,37.3,6.0,1010.3
2023-12-15,Machakos,-1.5219,37.2634,1549,19.0,11.38,40.1,3.4,1014.3
2023-12-16,Machakos,-1.5219,37.2634,1549,14.9,8.32,36.3,6.3,1023.1
2023-12-17,Machakos,-1.5219,37.2634,1549,19.5,6.81,52.4,3.1,1015.8
2023-12-18,Machakos,-1.5219,37.2634,1549,16.7,7.3,44.4,5.2,1013.9
2023-12-19,Machakos,-1.5219,37.2634,1549,17.2,9.4,55.0,4.6,1016.6
2023-12-20,Machakos,-1.5219,37.2634,1549,19.7,4.18,55.5,5.4,1016.3
2023-12-21,Machakos,-1.5219,37.2634,1549,14.7,7.35,47.8,4.5,1013.2
2023-12-22,Machakos,-1.5219,37.2634,1549,16.1,5.23,43.6,5.5,1004.3
2023-12-23,Machakos,-1.5219,37.2634,1549,20.3,5.37,43.4,4.5,1009.6
2023-12-24,Machakos,-1.5219,37.2634,1549,13.5,6.45,48.6,7.6,1001.3
2023-12-25,Machakos,-1.5219,37.2634,1549,15.6,5.65,45.8,1.4,1016.7
2023-12-26,Machakos,-1.5219,37.2634,1549,15.7,5.65,38.4,3.0,1016.3
2023-12-27,Machakos,-1.5219,37.2634,1549,16.8,5.08,43.7,7.2,999.5
2023-12-28,Machakos,-1.5219,37.2634,1549,17.8,4.38,51.2,5.9,993.3
2023-12-29,Machakos,-1.5219,37.2634,1549,16.9,5.73,39.7,2.9,1020.8
2023-12-30,Machakos,-1.5219,37.2634,1549,12.8,4.2,45.7,7.7,1017.9
2023-12-31,Machakos,-1.5219,37.2634,1549,18.2,6.81,50.2,4.2,1013.8
2024-01-01,Machakos,-1.5219,37.2634,1549,18.2,0.22,57.5,5.5,1015.4
2024-01-02,Machakos,-1.5219,37.2634,1549,19.2,0.13,54.2,4.6,1015.9
2024-01-03,Machakos,-1.5219,37.2634,1549,19.8,0.18,56.2,6.5,995.2
2024-01-04,Machakos,-1.5219,37.2634,1549,14.1,1.36,55.6,4.6,1003.2
2024-01-05,Machakos,-1.5219,37.2634,1549,18.3,0.09,51.1,4.1,1012.6
2024-01-06,Machakos,-1.5219,37.2634,1549,19.3,1.11,57.8,6.2,995.1
2024-01-07,Machakos,-1.5219,37.2634,1549,15.0,0.2,46.9,6.3,1021.8
2024-01-08,Machakos,-1.5219,37.2634,1549,18.9,0.13,50.9,3.4,1012.7
2024-01-09,Machakos,-1.5219,37.2634,1549,20.7,0.27,59.3,5.7,1003.5
2024-01-10,Machakos,-1.5219,37.2634,1549,16.6,0.64,54.1,8.0,1004.8
2024-01-11,Machakos,-1.5219,37.2634,1549,18.1,0.26,50.9,5.5,1009.7
2024-01-12,Machakos,-1.5219,37.2634,1549,19.7,0.08,55.8,7.6,1005.4
2024-01-13,Machakos,-1.5219,37.2634,1549,19.0,0.38,48.4,6.5,1013.9
2024-01-14,Machakos,-1.5219,37.2634,1549,18.1,0.17,49.5,6.2,1021.8
2024-01-15,Machakos,-1.5219,37.2634,1549,20.5,0.82,58.2,6.4,1014.3
2024-01-16,Machakos,-1.5219,37.2634,1549,17.7,0.6,54.4,6.0,1005.8
2024-01-17,Machakos,-1.5219,37.2634,1549,20.5,0.25,61.8,3.6,1025.5
2024-01-18,Machakos,-1.5219,37.2634,1549,19.1,0.66,57.3,3.0,1021.6
2024-01-19,Machakos,-1.5219,37.2634,1549,15.4,0.73,55.4,4.4,1016.0
2024-01-20,Machakos,-1.5219,37.2634,1549,17.7,1.03,53.3,4.8,1011.6
2024-01-21,Machakos,-1.5219,37.2634,1549,18.7,0.02,61.5,8.5,1010.6
2024-01-22,Machakos,-1.5219,37.2634,1549,16.7,0.03,56.0,6.2,1028.2
2024-01-23,Machakos,-1.5219,37.2634,1549,20.6,0.07,55.1,5.4,1001.8
2024-01-24,Machakos,-1.5219,37.2634,1549,23.3,0.03,52.9,6.9,1020.1
2024-01-25,Machakos,-1.5219,37.2634,1549,19.7,0.15,60.3,5.5,1008.8
2024-01-26,Machakos,-1.5219,37.2634,1549,18.2,0.1,62.5,6.6,1024.9
2024-01-27,Machakos,-1.5219,37.2634,1549,17.0,0.22,53.5,6.2,1029.5
